step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
68,5.1,0.009602132211466689,312.5024228311676,37.099468606453286,1233.0,0.002531561765525818,liq,0.0,,10.103452916489914,,0.16483499456438722,,,,,,,,,,,,,,,1.625884833978489,48.25178146744472,0.07376034035881934,51.52687613666788,0.0,3.6002651810139032
69,5.175,0.009599018174751442,312.5023888477536,36.938253903142595,1233.4,0.002531561765525818,liq,0.0,,10.137436330551282,,0.16121470331069077,,,,,,,,,,,,,,,1.6598682480398566,48.76450887848949,0.07380448039107834,51.52687613666788,0.0,3.6002651810139032
70,5.25,0.00959638194861954,312.5023548071511,36.780586082937475,1233.738827834125,0.002531561765525818,liq,0.0,,10.17147693305742,,0.15766782020511982,,,,,,,,,,,,,,,1.693908850545995,49.265875949630036,0.07384702867359048,51.52687613666788,0.0,3.6002651810139032
71,5.325,0.009593206324445292,312.50232070836086,36.62638475994521,1234.1472304801096,0.002531561765525818,liq,0.0,,10.205575723259244,,0.15420132299226452,,,,,,,,,,,,,,,1.728007640747819,49.756126693276116,0.07388968609554408,51.52687613666788,0.0,3.6002651810139032
72,5.3999999999999995,0.009590085737273855,312.5022865548063,36.47559072532414,1234.5488185493518,0.002531561765525818,liq,0.0,,10.2397292778478,,0.15079403462107166,,,,,,,,,,,,,,,1.7621611953363754,50.235483152072604,0.07392984569169755,51.52687613666788,0.0,3.6002651810139032
73,5.475,0.009587455588520217,312.50225234777497,36.32812620809773,1234.8874951676091,0.002531561765525818,liq,0.0,,10.273936309153214,,0.1474645172264104,,,,,,,,,,,,,,,1.796368226641789,50.70418080448498,0.07397012250803271,51.52687613666788,0.0,3.6002651810139032
74,5.55,0.009584780543771097,312.50221808696335,36.18392821458127,1235.2321435708375,0.0025315617655258184,liq,0.0,,10.308197120786645,,0.1441979935164568,,,,,,,,,,,,,,,1.8306290382752195,51.16244374249983,0.0740095100162402,51.52687613666788,0.0,3.6002651810139032
75,5.625,0.009581817253210325,312.5021837736752,36.04292312365362,1235.6141537526928,0.002531561765525818,liq,0.0,,10.342510408954695,,0.14100509092764923,,,,,,,,,,,,,,,1.8649423264432698,51.6104923477065,0.0740480250418203,51.52687613666788,0.0,3.6002651810139032
76,5.7,0.009578982497243163,312.5021494099061,35.90504620021437,1235.9798151991426,0.002531561765525818,liq,0.0,,10.37687417800771,,0.13787692343925073,,,,,,,,,,,,,,,1.8993060954962857,52.04854250210411,0.07408568724884249,51.52687613666788,0.0,3.6002651810139032
77,5.7749999999999995,0.009576815076464336,312.5021149966058,35.770229183258664,1236.2595416334827,0.002531561765525818,liq,0.0,,10.411287478287704,,0.1348170169557079,,,,,,,,,,,,,,,1.9337193957762793,52.47680618195657,0.0741225139279361,51.52687613666788,0.0,3.6002651810139032
78,5.85,0.009573999006491151,312.50208053275134,35.63841417722517,1236.6231716455497,0.0025315617655258184,liq,0.0,,10.445751332794316,,0.1318150060334915,,,,,,,,,,,,,,,1.968183250282891,52.89549684850087,0.07415955061229079,51.52687613666788,0.0,3.6002651810139032
79,5.925,0.009571377426602225,312.50204602202473,35.50952997547432,1236.9618800981027,0.002531561765525818,liq,0.0,,10.480262059427332,,0.12888420175085002,,,,,,,,,,,,,,,2.002693976915907,53.30481299759477,0.07419475816411188,51.52687613666788,0.0,3.6002651810139032
80,6.0,0.009569280392615807,312.5020114641995,35.3835246235239,1237.2329507529523,0.0025315617655258175,liq,0.0,,10.514819884672761,,0.1260053519504254,,,,,,,,,,,,,,,2.037251802161336,53.704954469113865,0.07422918290336274,51.52687613666788,0.0,3.6002651810139032
81,6.075,0.00956660197288588,312.50197685951593,35.26032680703645,1237.579346385927,0.002531561765525818,liq,0.0,,10.54942456819117,,0.12319781648744765,,,,,,,,,,,,,,,2.0718564856797457,54.09611797948736,0.07426283870699255,51.52687613666788,0.0,3.6002651810139032
82,6.1499999999999995,0.009564584012413795,312.5019422104916,35.13988648716639,1237.8404540513345,0.002531561765525818,liq,0.0,,10.584073592501227,,0.1204403198700561,,,,,,,,,,,,,,,2.106505509989802,54.47849571414698,0.07429574462293295,51.52687613666788,0.0,3.6002651810139032
83,6.225,0.009562148666500727,312.50190751596995,35.02214262387781,1238.1557147522444,0.002531561765525818,liq,0.0,,10.618768114189152,,0.117743863288581,,,,,,,,,,,,,,,2.1412000316777267,54.85227681644185,0.07432791401646989,51.52687613666788,0.0,3.6002651810139032
84,6.3,0.009559707636772616,312.50187277867144,34.90703189403581,1238.471872423857,0.002531561765525818,liq,0.0,,10.653505412687082,,0.11511072984200155,,,,,,,,,,,,,,,2.175937330175657,55.217646577234376,0.0743593631912876,51.52687613666788,0.0,3.6002651810139032
85,6.375,0.009557862257032243,312.501837999797,34.79450510219948,1238.710989795601,0.002531561765525818,liq,0.0,,10.688284287170973,,0.11252679183633063,,,,,,,,,,,,,,,2.2107162046595477,55.574786245535165,0.07439010906088185,51.52687613666788,0.0,3.6002651810139032
86,6.45,0.00955539364639257,312.5018031783342,34.68449625054723,1239.0310074989056,0.002531561765525818,liq,0.0,,10.723105749930255,,0.11000885165225327,,,,,,,,,,,,,,,2.24553766741883,55.92387872863497,0.07442119206606447,51.52687613666788,0.0,3.6002651810139032
87,6.5249999999999995,0.00955373531950988,312.50176831767897,34.57696142989812,1239.2460771402039,0.0025315617655258184,liq,0.0,,10.7579664051882,,0.10753482064910713,,,,,,,,,,,,,,,2.280398322676774,56.26509311469483,0.07445057523313983,51.52687613666788,0.0,3.6002651810139032
88,6.6,0.009551344268065023,312.50173341513715,34.47184707949276,1239.5563058410144,0.002531561765525818,liq,0.0,,10.792868946969975,,0.10511435040535844,,,,,,,,,,,,,,,2.3153008644585498,56.59860059426529,0.07447929759096915,51.52687613666788,0.0,3.6002651810139032
89,6.675,0.009549761044495265,312.5016984753077,34.36909609178207,1239.761807816436,0.002531561765525818,liq,0.0,,10.827808776404709,,0.10275098771069224,,,,,,,,,,,,,,,2.3502406938932836,56.92456892329628,0.0745073734455353,51.52687613666788,0.0,3.6002651810139032
90,6.75,0.009547444027359093,312.5016634954474,34.2686605749434,1240.0626788501131,0.0025315617655258184,liq,0.0,,10.862788636703044,,0.10043551683867236,,,,,,,,,,,,,,,2.385220554191619,57.24316480304669,0.07453545300235355,51.52687613666788,0.0,3.6002651810139032
91,6.825,0.009545932617819757,312.50162847959035,34.170490881251794,1240.2590182374965,0.002531561765525818,liq,0.0,,10.897804493783042,,0.09816969369160233,,,,,,,,,,,,,,,2.420236411271617,57.55454809771621,0.07456267149746768,51.52687613666788,0.0,3.6002651810139032
92,6.8999999999999995,0.009543686435738833,312.50159342600455,34.07453849685464,1240.5509230062908,0.002531561765525818,liq,0.0,,10.932858079613652,,0.09595238439715104,,,,,,,,,,,,,,,2.455289997102227,57.858874933419955,0.07458889244667453,51.52687613666788,0.0,3.6002651810139032
93,6.975,0.009542243630346945,312.5015583378479,33.98075166694525,1240.7384966661095,0.002531561765525818,liq,0.0,,10.967946236254647,,0.09378682990939069,,,,,,,,,,,,,,,2.4903781537432224,58.15629992761779,0.07461452115654356,51.52687613666788,0.0,3.6002651810139032
