step,distance,u,P[kPa],T,rho,m_dot,phase,x,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,P_loss_all_phase,Q_release_mix,Delta_T,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix
90,13.5,3.293664071319044,168.82394337708521,32.58498122718686,-,0.0030345622894308263,mix,0.46649714473866205,533.7699795189484,2884.3996106818377,20.0,0.08259730675194443,31.95149516099393,2884.3996106818377,0.5310615906467512,0.00570482124709315,25.383894893994086,103.05375227333576,485.4955599291535,1.1224910551276333
91,13.65,3.2944804761055253,168.79198738357644,32.579275603050974,-,0.00303495667531283,mix,0.4665274578271737,533.7762519581245,2916.355604190612,20.0,0.08257958166335908,31.955993508765243,2916.355604190612,0.5363735188108746,0.005705624135885046,25.38856659170565,103.05375227333576,485.4955599291535,1.1224910551276333
92,13.799999999999999,3.2952973190226325,168.76002688953912,32.57356917563868,-,0.0030353511874249687,mix,0.46655777864748127,533.7825282424452,2948.3160982279223,20.0,0.08256185517602405,31.960494037311822,2948.3160982279223,0.5416737224079257,0.005706427412292214,25.393240599658792,103.05375227333576,485.4955599291535,1.1224910551276333
93,13.95,3.296114600430076,168.72806189279072,32.56786194456055,-,0.003035745825814377,mix,0.46658810720169974,533.7888083737994,2980.2810949763225,20.0,0.08254412728987355,31.964996748387904,2980.2810949763225,0.5469621997871178,0.0057072310781336455,25.397916919625484,103.05375227333576,485.4955599291535,1.1224910551276333
94,14.1,3.296932320687973,168.69609239114695,32.56215390942691,-,0.0030361405905282154,mix,0.46661844349194515,533.795092354079,3012.2505966200843,20.0,0.08252639800483642,31.969501643751,3012.2505966200843,0.5522389492968638,0.005708035133636713,25.40259555338088,103.05375227333576,485.4955599291535,1.1224910551276333
95,14.25,3.297750480156869,168.6641183824218,32.55644506984771,-,0.0030365354816136864,mix,0.46664878752033556,533.8013801851777,3044.2246053452545,20.0,0.08250866732084129,31.974008725160516,3044.2246053452545,0.5575039692847757,0.005708839579199321,25.407276502702103,103.05375227333576,485.4955599291535,1.1224910551276333
96,14.399999999999999,3.298569079197737,168.63213986442742,32.55073542543249,-,0.003036930499118026,mix,0.46667913928899113,533.8076718689912,3076.2031233396265,20.0,0.08249093523781598,31.978517994378024,3076.2031233396265,0.5627572580976641,0.005709644415219373,25.411959769368327,103.05375227333576,485.4955599291535,1.1224910551276333
97,14.549999999999999,3.2993630828671487,168.60015683497426,32.54519652834955,-,0.003037312988491632,mix,0.4667085265587576,533.8139674074174,3108.1861527927977,20.0,0.08247320175568751,31.983029453167138,3108.1861527927977,0.5679988140815366,0.00553889708294264,25.416645355160735,103.05375227333576,485.4955599291535,1.1224910551276333
98,14.7,3.3001538025041133,168.5681693885377,32.53968221292661,-,0.003037693729468982,mix,0.46673777765879915,533.8204200060557,3140.1735992293397,20.0,0.08245590644515646,31.98744643655109,3140.1735992293397,0.5732289881090434,0.005514315422942673,25.421212754842777,103.05375227333576,485.4955599291535,1.1224910551276333
99,14.85,3.3009449354076996,168.5361775373043,32.53416713595476,-,0.003038074591233642,mix,0.46676703620457555,533.826898895817,3172.1654504627513,20.0,0.08243867470476941,31.991851233403167,3172.1654504627513,0.578447830693508,0.005515076971846611,25.4257645511704,103.05375227333576,485.4955599291535,1.1224910551276333
100,15.0,3.3017364815480663,168.50418127918823,32.52865129953523,-,0.00303845557364803,mix,0.46679630218411833,533.83338139296,3204.1617085788166,20.0,0.08242144160665085,31.996258116051365,3204.1617085788166,0.5836553402698892,0.005515836419533571,25.43031853874148,103.05375227333576,485.4955599291535,1.1224910551276333
