T,P_sat,rho_l,rho_g,Cp_l,Cp_g,lambda,k_l,k_g,mu_l,mu_g
331.22,370400,1178,19.644,1287.4,913.69,172680,0.066632,0.013171,0.0003117,0.000012283
331.23,370500,1178,19.649,1287.4,913.72,172670,0.06663,0.013171,0.00031166,0.000012283
331.24,370600,1178,19.655,1287.4,913.75,172670,0.066627,0.013172,0.00031163,0.000012283
331.25,370710,1178,19.66,1287.5,913.78,172660,0.066625,0.013173,0.00031159,0.000012284
331.26,370810,1177.9,19.665,1287.5,913.8,172650,0.066622,0.013174,0.00031155,0.000012284
331.27,370920,1177.9,19.671,1287.5,913.83,172650,0.06662,0.013175,0.00031152,0.000012285
331.28,371020,1177.9,19.676,1287.5,913.86,172640,0.066618,0.013176,0.00031148,0.000012285
331.29,371120,1177.9,19.682,1287.5,913.89,172630,0.066615,0.013177,0.00031144,0.000012285
331.3,371230,1177.8,19.687,1287.5,913.92,172630,0.066613,0.013177,0.00031141,0.000012286
331.31,371330,1177.8,19.692,1287.6,913.95,172620,0.066611,0.013178,0.00031137,0.000012286
