step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix,P_loss_liq,Q_release_liq,G_in_liq,G_pipe_liq,R_insu_liq,G_ex_liq
60,4.5,0.8236593543950927,168.8585637056093,32.58562942750984,-,0.001018852293032036,mix,0.6263063378258703,,59.13239538035123,,0.00017243736374439322,,,,,790.72132043269,38.40260653276346,20.0,0.045262129062618804,0.9610884457764346,181.96150292604491,4.234074837417554,51.52687613666788,0.0,3.6002651810139032,,,,,,
61,4.575,0.812494645800207,168.85760729489664,32.58545780457308,-,0.0009914074893169322,mix,0.6178133529418575,,60.08880609300104,,0.00017162293676165064,,,,,785.329583305493,39.35901724541327,20.0,0.04673465419389752,0.9564107126564515,186.10052269313923,4.188548538346878,51.52687613666788,0.0,3.6002651810139032,,,,,,
62,4.6499999999999995,0.8013695200872917,168.85665567757707,32.58528701694587,-,0.0009644330089383261,mix,0.6093505760404235,,61.040423412574455,,0.00017078762721212115,,,,,780.118742556554,40.310634564986685,20.0,0.04823538540476146,0.9516173195633144,190.2248239239259,4.14306422076646,51.52687613666788,0.0,3.6002651810139032,,,,,,
63,4.725,0.7902829334855498,168.85570896814605,32.58511708528164,-,0.0009379223879018108,mix,0.6009172126808505,,61.987132843612926,,0.0001699316642316262,,,,,775.0778638026735,41.257343996025156,20.0,0.04976550014360116,0.9467094310288247,194.33479364315667,4.097616695874882,51.52687613666788,0.0,3.6002651810139032,,,,,,
64,4.8,0.7792338972700574,168.8547672800449,32.58494803002611,-,0.00091186944397618,mix,0.5925125102739588,,62.92882094474044,,0.0001690552555260183,,,,,770.1969025795865,42.19903209715267,20.0,0.051326224183000944,0.9416881011325144,198.43079848227404,4.052200946211937,51.52687613666788,0.0,3.6002651810139032,,,,,,
65,4.875,0.7682214738204417,168.85383072576508,32.58477987143664,-,0.0008862682572944292,mix,0.5841357550847096,,63.8653752245591,,0.00016815858947438755,,,,,765.4666123778887,43.13558637697133,20.0,0.05291883540987963,0.9365542798045504,202.5131861399323,4.0068121085996244,51.52687613666788,0.0,3.6002651810139032,,,,,,
66,4.95,0.7572447730467747,168.85289941694668,32.58461262960094,-,0.0008611131526915106,mix,0.5757862695140911,,64.79668404295808,,0.00016724183569749584,,,,,760.8784640873058,44.06689519537031,20.0,0.0545446678294687,0.9313088183867061,206.58228670642973,3.9614454584852865,51.52687613666788,0.0,3.6002651810139032,,,,,,
67,5.0249999999999995,0.7463029491411087,168.85197346447217,32.5844463244548,-,0.0008363986835869421,mix,0.567463409628651,,65.72263651748654,,0.00016630514613780178,,,,,756.4245752063756,44.992847669898765,20.0,0.0562051158119922,0.9259524745318233,210.63841386747052,3.916096395507646,51.52687613666788,0.0,3.6002651810139032,,,,,,
68,5.1,0.7353951976185835,168.85105297855566,32.584280975798606,-,0.0008121196172453852,mix,0.5591665629102454,,66.64312243400491,,0.0001653486561963291,,,,,752.097647442449,45.91333358641714,20.0,0.05790163861262044,0.9204859165102942,214.68186600062236,3.8707604301298493,51.52687613666788,0.0,3.6002651810139032,,,,,,
69,5.175,0.724520752616709,168.85013806882867,32.58411660331353,-,0.0007882709212695911,mix,0.5508951462021364,,67.55803216097411,,0.00016437248507372715,,,,,747.8909115462129,46.82824331338634,20.0,0.05963576519740553,0.9149097269819769,218.71292717609688,3.825433171203053,51.52687613666788,0.0,3.6002651810139032,,,,,,
70,5.25,0.7136788844254743,168.84922884442238,32.58395322657657,-,0.0007648477511983043,mix,0.5426486038306237,,68.4672565672663,,0.0001633767369639827,,,,,743.7980784053226,47.737467719678534,20.0,0.06140909941048303,0.9092244062833483,222.73186807199974,3.780110314340331,51.52687613666788,0.0,3.6002651810139032,,,,,,
71,5.325,0.7028688972242871,168.8483254140471,32.58379086507546,-,0.0007418454390972572,mix,0.5344264058839779,,69.37068694253685,,0.00016236150111126335,,,,,739.8132955707906,48.64089809494908,20.0,0.0632233255208696,0.9034303752723437,226.73894681292978,3.7347876309946075,51.52687613666788,0.0,3.6002651810139032,,,,,,
72,5.3999999999999995,0.6920901270047363,168.84742788606934,32.58362953822274,-,0.0007192594830447976,mix,0.5262280466326841,,70.26821492030285,,0.00016132685271941227,,,,,735.9311085134675,49.53842607271508,20.0,0.06508021419074599,0.8975279777669353,230.73440973972274,3.6894609581457347,51.52687613666788,0.0,3.6002651810139032,,,,,,
73,5.475,0.6813419396606472,168.84653636858673,32.58346926536956,-,0.0006970855374252205,mix,0.5180530430769132,,71.1597324029135,,0.00016027285317932183,,,,,732.1464260110157,50.429943555325735,20.0,0.0669816289112329,0.8915174826080018,234.7184921171996,3.644126188511802,51.52687613666788,0.0,3.6002651810139032,,,,,,
74,5.55,0.6706237292291007,168.84565096950135,32.58331006581909,-,0.0006753194039528671,mix,0.5099009336087968,,72.04513148829574,,0.00015919955046683754,,,,,728.454489152004,51.31534264070797,20.0,0.06892953295641274,0.8853990853721697,238.69141878597446,3.598779261207837,51.52687613666788,0.0,3.6002651810139032,,,,,,
75,5.625,0.6599349162679585,168.8447717965916,32.58315195883955,-,0.0006539570233587271,mix,0.5017712767785126,,72.92430439803866,,0.000158106979540662,,,,,724.8508435161284,52.19451555045089,20.0,0.07092599691179698,0.8791729097560339,242.653404763678,3.553416152781991,51.52687613666788,0.0,3.6002651810139032,,,,,,
76,5.7,0.6492749463570755,168.84389895758295,32.582994963677095,-,0.0006329944676788172,mix,0.493663650154432,,73.79714340670034,,0.00015699516245604173,,,,,721.3313141505839,53.06735455911257,20.0,0.07297320683967785,0.8728390086493435,246.6046558003463,3.5080328685650395,51.52687613666788,0.0,3.6002651810139032,,,,,,
77,5.7749999999999995,0.6386432887118118,168.84303256021803,32.58283909956839,-,0.0006124279330902019,mix,0.48557764926866576,,74.6635407716094,,0.00015586410870582768,,,,,717.8919830141882,53.933751924021635,20.0,0.07507347315094809,0.8663973649112836,250.54536889219742,3.4626254342737166,51.52687613666788,0.0,3.6002651810139032,,,,,,
78,5.85,0.6280394348986866,168.84217271232617,32.582684385753225,-,0.0005922537332462761,mix,0.47751288664028835,,75.52338866348146,,0.0001547138151636318,,,,,714.5291686046261,54.793599815893685,20.0,0.07722924026114492,0.8598478918608411,254.4757327575564,3.4171898878122335,51.52687613666788,0.0,3.6002651810139032,,,,,,
79,5.925,0.6174628976441237,168.84131952189267,32.58253084148686,-,0.0005724682930679916,mix,0.46946899086935134,,76.37657909697737,,0.0001535442663680442,,,,,711.2394075214211,55.646790249389596,20.0,0.07944309711783892,0.8531904334893248,258.3959282782863,3.3717222712193684,51.52687613666788,0.0,3.6002651810139032,,,,,,
80,6.0,0.6069132097281805,168.84047309712827,32.58237848605228,-,0.0005530681429521532,mix,0.4614456057955234,,77.22300386137795,,0.00015235543457947642,,,,,708.019437749052,56.49321501379018,20.0,0.08171778869721243,0.8464247644003833,262.30612890972776,3.3262186227108113,51.52687613666788,0.0,3.6002651810139032,,,,,,
81,6.075,0.5963899229559899,168.8396335465388,32.58222733877295,-,0.0005340499133618239,mix,0.45344238971583134,,78.06255445085117,,0.00015114727932541427,,,,,704.8661834718351,57.3327656032634,20.0,0.08405622857998311,0.8395505894802482,266.2065010618382,3.280674968768114,51.52687613666788,0.0,3.6002651810139032,,,,,,
82,6.1499999999999995,0.5858926072004229,168.83880097899552,32.58207741902481,-,0.0005154103297673571,mix,0.44545901465654975,,78.8951219941373,,0.00014991974813938214,,,,,701.7767412555802,58.16533314654953,20.0,0.08646151273097163,0.8325675432984038,270.0972044539472,3.2350873162265255,51.52687613666788,0.0,3.6002651810139032,,,,,,
