step,distance,u,P[kPa],T,rho,m_dot,phase,x,P_loss_gas,P_loss_all_phase,Q_release_gas,Delta_T,G_in_gas,G_pipe_gas,R_insu_gas,G_ex_gas,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,Q_release_mix,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix
106,7.949999999999999,5.7925371976272615,155.9652053644755,30.265407589031838,8.568514124928914,0.01061285225067862,gas,1.0,1146.658934492676,1146.658934492676,273.51553548238587,0.011892764217975582,0.43356826112116065,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
107,8.025,5.794692576855951,155.95261798193908,30.254025007273583,8.565327002036602,0.01061285225067862,gas,1.0,1159.2463170290866,1159.2463170290866,273.6174696005144,0.011382581758255128,0.4335475140684682,51.52687613666788,0.0,3.6002651810139032,,,,,,,,,,
108,8.1,5.791794246139957,155.94002604307715,30.256040367025776,-,0.0106036354865406,mix,0.9995656791467813,,1171.8382558910234,,-0.0020153597521925803,,,,,338961.9153836113,12.591938861936796,12.0,0.001,12.591938861933272,0.8526517611156785,19.866964754703183,51.52687613666788,0.0,3.6002651810139032
109,8.174999999999999,5.790209136225231,155.92741435357323,30.253708526495757,-,0.010596216702972987,mix,0.9992159472569871,,1184.4499453949393,,0.0023318405300187806,,,,,4476.509292025536,25.203628365852637,12.0,0.001,12.611689503909535,1.5746556438842336,19.859116516499306,51.52687613666788,0.0,3.6002651810139032
110,8.25,5.7887139948727135,155.91479845592573,30.251373028439502,-,0.010589128018697682,mix,0.9988816623140697,,1197.065843042452,,0.002335498056254437,,,,,3676.9224836014546,37.81952601336525,12.0,0.001,12.615897647503555,2.2657336842135516,19.85465075002841,51.52687613666788,0.0,3.6002651810139032
111,8.325,5.787291415391916,155.90218043122448,30.248999703062623,-,0.010582281728777499,mix,0.9985587018605141,,1209.6838677437045,,0.0023733253768796203,,,,,3266.8756336140596,50.43755071461783,12.0,0.001,12.618024701260582,2.934455972749452,19.850431433464323,51.52687613666788,0.0,3.6002651810139032
112,8.4,5.785933039487239,155.8895613174481,30.24657315985087,-,0.010575636358797222,mix,0.9982451194833825,,1222.3029815200716,,0.002426543211754506,,,,,3002.364882199992,63.056664490984986,12.0,0.001,12.619113776352929,3.584862266888438,19.846428706062856,51.52687613666788,0.0,3.6002651810139032
113,8.475,5.78462062506761,155.87694173910313,30.244146407201583,-,0.01056916167208223,mix,0.9979394965519596,,1234.9225598650519,,0.0024267526492849356,,,,,2812.0539334667815,75.67624283596524,12.0,0.001,12.619578344987696,4.219321400458084,19.842627213086775,51.52687613666788,0.0,3.6002651810139032
114,8.549999999999999,5.783349244881782,155.8643221331414,30.241719565212122,-,0.010562839558337289,mix,0.9976409851394064,,1247.5421658267733,,0.0024268419894610815,,,,,2665.8742257217395,88.29584879768663,12.0,0.001,12.619605961709913,4.839531897037488,19.838951677236917,51.52687613666788,0.0,3.6002651810139032
115,8.625,5.782115307290494,155.85170281337793,30.239292717911837,-,0.010556656789946373,mix,0.9973489667864156,,1260.1614855902444,,0.0024268473002848623,,,,,2548.6580559468052,100.91516856115777,12.0,0.001,12.619319763459846,5.446732609771484,19.83538859855416,51.52687613666788,0.0,3.6002651810139032
116,8.7,5.780916062762761,155.8390840140558,30.236865925649624,-,0.010550603219079127,mix,0.9970629676982584,,1272.7802849123836,,0.0024267922622129845,,,,,2451.738300040944,113.53396788329701,12.0,0.001,12.618799322128497,6.041872610021525,19.831928138064878,51.52687613666788,0.0,3.6002651810139032
117,8.775,5.779749329724854,155.8264659146903,30.2344392334723,-,0.010544670776819922,mix,0.996782611680849,,1285.3983842778835,,0.0024266921773232752,,,,,2369.7357497357616,126.15206724879681,12.0,0.001,12.618099365489472,6.6257054581622405,19.828562764858965,51.52687613666788,0.0,3.6002651810139032
118,8.85,5.778613329416343,155.81384865538038,30.232012675902013,-,0.010538852869851588,mix,0.9965075917795333,,1298.0156435878016,,0.0024265575702884234,,,,,2299.1020202088607,138.76932655871497,12.0,0.001,12.617259309916694,7.1988460142522035,19.82528650459343,51.52687613666788,0.0,3.6002651810139032
119,8.924999999999999,5.777506580064583,155.80123234680914,30.229586279880834,-,0.010533143993622917,mix,0.9962376520999898,,1310.6319521590194,,0.002426396021178334,,,,,2237.383997705766,151.38563512993278,12.0,0.001,12.616308571204314,7.761806853650847,19.822094486814866,51.52687613666788,0.0,3.6002651810139032
120,9.0,5.776427825727325,155.78861707707796,30.22716006669407,-,0.0105275394721064,mix,0.995972575581882,,1323.2472218902258,,0.0024262131867658354,,,,,2182.8213509127,164.00090486113913,12.0,0.001,12.615269731194871,8.315022758708459,19.81898265488922,51.52687613666788,0.0,3.6002651810139032
121,9.075,5.775375986563615,155.77600291654866,30.224734053284237,-,0.010522035275837362,mix,0.995712175452796,,1335.8613824195054,,0.0024260134098312847,,,,,2134.1119432486516,176.61506539041875,12.0,0.001,12.614160529277811,8.858867838324011,19.81594757096433,51.52687613666788,0.0,3.6002651810139032
122,9.15,5.774350122961652,155.76338992137875,30.22230825318246,-,0.010516627890596257,mix,0.9954562890625768,,1348.4743775894167,,0.0024258001017756214,,,,,2090.267969938497,189.22806056033005,12.0,0.001,12.612995169919609,9.393667879145196,19.81298627967093,51.52687613666788,0.0,3.6002651810139032
123,9.225,5.773349408968093,155.75077813616656,30.219882677188252,-,0.010511314220097826,mix,0.9952047733157502,,1361.0861628015991,,0.002425575994209339,,,,,2050.523954847492,201.8398457725125,12.0,0.001,12.611785212168382,9.91970949548742,19.81009620980696,51.52687613666788,0.0,3.6002651810139032
124,9.299999999999999,5.772373112159544,155.73816759597347,30.2174573338782,-,0.010506091512241878,mix,0.9949575012109384,,1373.6967029946973,,0.0024253433100511756,,,,,2014.275805122566,214.45038596561062,12.0,0.001,12.6105401931064,10.43724706170489,19.80727510151741,51.52687613666788,0.0,3.6002651810139032
125,9.375,5.771420578096705,155.7255583278974,30.215032229994904,-,0.010500957302130349,mix,0.9947143591678318,,1386.3059710707748,,0.002425103883297197,,,,,1981.0392107259493,227.0596540416882,12.0,0.001,12.609268076084522,10.946508066904729,19.804520951131966,51.52687613666788,0.0,3.6002651810139032
126,9.45,5.770491218114422,155.71295035231725,30.212607370749538,-,0.010495909367293211,mix,0.9944752449275175,,1398.9139466509223,,0.002424859245365951,,,,,1950.420504718508,239.66762962183566,12.0,0.001,12.607975580134623,11.447697321094317,19.801831968563263,51.52687613666788,0.0,3.6002651810139032
127,9.525,5.769584499589383,155.7002753770772,30.21018276006106,-,0.010490945691985,mix,0.9942400658786922,,1411.5889218909724,,0.0024246106884788787,,,,,1922.0957865991145,252.34260486188577,20.0,0.001,12.674975240037133,11.941000308177061,19.799206543848147,51.52687613666788,0.0,3.6002651810139032
128,9.6,5.768702760371466,155.68760028342618,30.207745264822563,-,0.010486065679446604,mix,0.9940087965301304,,1424.264015541994,,0.0024374952384960125,,,,,1895.7956660662228,265.0176985129074,20.0,0.001,12.675093651029991,12.426585893923345,19.796643220479485,51.52687613666788,0.0,3.6002651810139032
129,9.674999999999999,5.767842880649977,155.67492512339066,30.205307746812764,-,0.01048126674361925,mix,0.993781317012813,,1436.939175577514,,0.002437518009799078,,,,,1871.300002807962,277.69285854842747,20.0,0.001,12.67516003553435,12.90457880635239,19.794148017970613,51.52687613666788,0.0,3.6002651810139032
130,9.75,5.767004453224366,155.66224994712624,30.20287021603673,-,0.010476547337990222,mix,0.9935575565970254,,1449.6143518419412,,0.002437530776035146,,,,,1848.4120610740556,290.3680348128546,20.0,0.001,12.6751762644409,13.37512061519898,19.791712772544635,51.52687613666788,0.0,3.6002651810139032
131,9.825,5.7661871028630935,155.6495747984903,30.200432682139706,-,0.010471906034620875,mix,0.9933374500708269,,1462.2895004778693,,0.0024375338970230587,,,,,1826.9681044752356,303.04318344878266,20.0,0.001,12.675148635920944,13.838341833906933,19.78933637134182,51.52687613666788,0.0,3.6002651810139032
132,9.9,5.7653719277124,155.636899715759,30.19806940712789,-,0.010467334498577676,mix,0.993120604462496,,1474.9645832091628,,0.002363275011816768,,,,,1806.827344672091,315.71826618007617,20.0,0.001,12.67508273127983,14.29436320237335,19.787017789009713,51.52687613666788,0.0,3.6002651810139032
133,9.975,5.764572675271804,155.62422476915523,30.195722169585054,-,0.010462835247234212,mix,0.9929071413560023,,1487.6395298129355,,0.002347237542835501,,,,,1787.8383915749935,328.39321278384887,20.0,0.001,12.674946603782361,14.743462712967647,19.78467671809739,51.52687613666788,0.0,3.6002651810139032
134,10.049999999999999,5.763792950032887,155.61154999608715,30.193374957251024,-,0.01045840828716632,mix,0.9926970632454838,,1500.3143028810155,,0.0023472123340297912,,,,,1769.914033096831,341.0679858519288,20.0,0.001,12.6747730680807,15.185778878151948,19.782373195225542,51.52687613666788,0.0,3.6002651810139032
135,10.125,5.763032477680631,155.59887542214653,30.191027777053193,-,0.010454052566364976,mix,0.9924903223424328,,1512.9888768216479,,0.002347180197830312,,,,,1752.96712764816,353.7425597925612,20.0,0.001,12.674573940636112,15.62140735544962,19.78012325410982,51.52687613666788,0.0,3.6002651810139032
136,10.2,5.7622910020918585,155.5862010693583,30.188680633730883,-,0.0104497670991712,mix,0.992286873934748,,1525.6632296098687,,0.002347143322310785,,,,,1736.9165427236198,366.4169125807821,20.0,0.001,12.674352788232605,16.050437655359318,19.777926145394805,51.52687613666788,0.0,3.6002651810139032
137,10.275,5.761568283337455,155.5735269565176,30.186333531362664,-,0.010445550959947047,mix,0.992086676090879,,1538.3373424505698,,0.0023471023682191117,,,,,1721.6905287592103,379.0910254214832,20.0,0.001,12.67411284069902,16.472953720713505,19.775781169401093,51.52687613666788,0.0,3.6002651810139032
138,10.35,5.760864096200761,155.56085309948577,30.18398647342923,-,0.01044140327763636,mix,0.9918896894057091,,1551.0111994823965,,0.002347057933434371,,,,,1707.2253589643542,391.76488245330984,20.0,0.001,12.673857031829481,16.889034435520337,19.77368767072122,51.52687613666788,0.0,3.6002651810139032
139,10.424999999999999,5.760178228877676,155.54817951145114,30.181639462867793,-,0.010437323230990225,mix,0.9916958767775645,,1563.6847875170351,,0.002347010561436491,,,,,1693.4642043065974,404.4384704879485,20.0,0.001,12.673588034635248,17.29875407148298,19.77164503416324,51.52687613666788,0.0,3.6002651810139032
140,10.5,5.759510481830886,155.53550620315968,30.17929250212063,-,0.010433310044357177,mix,0.9915052032116639,,1576.3580958084785,,0.00234696074716112,,,,,1680.3561966198454,417.1117787793919,20.0,0.001,12.673308291440655,17.702182681565912,19.76965268119208,51.52687613666788,0.0,3.6002651810139032
141,10.575,5.758860666775895,155.52277353904498,30.176945593177777,-,0.01042936298395608,mix,0.9913176356461594,,1589.0907599231869,,0.0023469089428544976,,,,,1667.8556436178121,429.8444428941002,20.0,0.0010884057483791384,12.73266411471724,18.099386448325795,19.767710066792976,51.52687613666788,0.0,3.6002651810139032
142,10.65,5.7582309631109,155.51003827592928,30.1745876924158,-,0.010425482396395687,mix,0.9911331923201988,,1601.8260230388842,,0.0023579007619787262,,,,,1655.9213674311309,442.5797060097975,20.0,0.0011095386670930425,12.735263115695279,18.490427993400367,19.76581667669567,51.52687613666788,0.0,3.6002651810139032
143,10.725,5.757619029305212,155.4973004519003,30.172229310357295,-,0.010421666883413602,mix,0.990951808500904,,1614.5638470678823,,0.002358382058503139,,,,,1644.519170997306,455.31753003879567,20.0,0.0011302682139157387,12.737824028994298,18.875342546380377,19.763977984205553,51.52687613666788,0.0,3.6002651810139032
144,10.799999999999999,5.757024707447837,155.48456010760614,30.169870454055626,-,0.010417915828238885,mix,0.9907734565402777,,1627.3041913620254,,0.002358856301668766,,,,,1633.612975010355,468.0578743329388,20.0,0.0011506055971412014,12.74034429413822,19.254185392514486,19.762188051302733,51.52687613666788,0.0,3.6002651810139032
145,10.875,5.7564478476087695,155.47181728247355,30.167511131038225,-,0.010414228644474591,mix,0.9905981101869858,,1640.0470164946164,,0.0023593230174014934,,,,,1623.172077445331,480.80069946552976,20.0,0.0011705573703211533,12.74282513258123,19.627009013232023,19.760446447006125,51.52687613666788,0.0,3.6002651810139032
146,10.95,5.755888307408283,155.45907201477957,30.16515134860623,-,0.010410604774010762,mix,0.9904257444891387,,1652.7922841886175,,0.0023597824319949723,,,,,1613.168497473398,493.54596715953085,20.0,0.0011901297091579538,12.745267693993299,19.99386328731838,19.75875276215709,51.52687613666788,0.0,3.6002651810139032
147,11.025,5.7553459514943155,155.44632434171726,30.16279111384813,-,0.010407043685093443,mix,0.990256335704329,,1665.539957250905,,0.0023602347581004324,,,,,1603.576672649022,506.29364022181835,20.0,0.001209328441177666,12.74767306229568,20.3547956711224,19.75710660820809,51.52687613666788,0.0,3.6002651810139032
148,11.1,5.754820651069602,155.43357429945644,30.160430433651356,-,0.010403544870576287,mix,0.9900898612181985,,1678.2899995117332,,0.002360680196773046,,,,,1594.3731964693752,519.0436824826465,20.0,0.0012281590725797414,12.750042260824001,20.7098513616882,19.755507615792144,51.52687613666788,0.0,3.6002651810139032
149,11.174999999999999,5.75431228346226,155.4208219231995,30.15806931471417,-,0.01040010784633308,mix,0.9899262994705269,,1691.0423757686804,,0.0023611189371877117,,,,,1585.5365901823238,531.7960587395937,20.0,0.0012466268123664814,12.752376256960225,21.05907344480421,19.75395543342831,51.52687613666788,0.0,3.6002651810139032
150,11.25,5.753820731735353,155.4080672472332,30.155707763555483,-,0.010396732149813228,mix,0.9897656298879949,,1703.7970517349895,,0.0023615511586854154,,,,,1577.0471036648073,544.5507347059029,20.0,0.0012647365940879492,12.754675966298821,21.402503029690877,19.752449726346292,51.52687613666788,0.0,3.6002651810139032
151,11.325,5.753345884330737,155.39531030497676,30.15334578652471,-,0.010393417338724063,mix,0.9896078328228726,,1716.5539939914015,,0.0023619770307732324,,,,,1568.8865410796875,557.3076769623149,20.0,0.0012824930954877885,12.756942256404603,21.74017937181129,19.750990175417744,51.52687613666788,0.0,3.6002651810139032
152,11.4,5.752887634743663,155.38255112902658,30.150983389810563,-,0.010390162989826396,mix,0.9894528894969931,,1729.3131699415972,,0.0023623967141475077,,,,,1561.0381077355567,570.0668529125105,20.0,0.001299900756296752,12.759175950210103,22.072139985096793,19.749576476181474,51.52687613666788,0.0,3.6002651810139032
153,11.475,5.752447740438048,155.3697897511975,30.148620579449414,-,0.010386968697831183,mix,0.9893007819504468,,1742.074547770695,,0.002362810361148604,,,,,1553.4862751586138,582.8282307416084,20.0,0.0013169637943857518,12.761377829094611,22.398420744710947,19.74820833795285,51.52687613666788,0.0,3.6002651810139032
154,11.549999999999999,5.752025571785951,155.35702619121082,30.146257361332914,-,0.010383834077458408,mix,0.9891514931408022,,1754.8381077573576,,0.0023632181164998656,,,,,1546.218603282084,595.591790728271,20.0,0.001333683807652766,12.763559986664658,22.7190561258207,19.746937936063397,51.52687613666788,0.0,3.6002651810139032
155,11.625,5.7516197113461525,155.34426047135145,30.14389373911314,-,0.01038075875857262,mix,0.9890050067125721,,1767.6038276167237,,0.002363622219775152,,,,,1539.2211773357994,608.3575105876371,20.0,0.0013500652084766065,12.765719859353016,23.03407909904021,19.74574995575757,51.52687613666788,0.0,3.6002651810139032
156,11.7,5.751230070374095,155.33149262132684,30.141529716916978,-,0.010377742383941449,mix,0.9888613068914064,,1780.3716776413203,,0.002364022196161386,,,,,1532.4802200242964,621.1253606122336,20.0,0.0013661133223144414,12.767850024588325,23.343521148175924,19.744606750222264,51.52687613666788,0.0,3.6002651810139032
157,11.775,5.750856563599368,155.3187226702025,30.139165300245736,-,0.010374784610586045,mix,0.9887203785493164,,1793.1416287656757,,0.0023644166712415426,,,,,1525.9842034706082,633.8953117365891,20.0,0.0013818316175594758,12.769951124352223,23.647412449306085,19.743508077487782,51.52687613666788,0.0,3.6002651810139032
158,11.85,5.75049910934109,155.30595064643228,30.136800494481975,-,0.010371885109157089,mix,0.9885822071758326,,1805.9136525359063,,0.002364805763761524,,,,,1519.7223887525972,646.6673355068197,20.0,0.0013972234030987084,12.772023770224232,23.94578194201211,19.742453705055155,51.52687613666788,0.0,3.6002651810139032
159,11.924999999999999,5.750157629325414,155.29317657788653,30.134435304894907,-,0.010369043563257664,mix,0.9884467788465767,,1818.687721081631,,0.002365189587067107,,,,,1513.6847593348423,659.4414040525444,20.0,0.0014122918371493448,12.77406854573192,24.23865739231186,19.7414434101968,51.52687613666788,0.0,3.6002651810139032
160,12.0,5.749832048516371,155.28040049187854,30.13206973664569,-,0.010366259668815617,mix,0.9883140801941397,,1831.4638070896326,,0.002365568249217631,,,,,1507.8619611402053,672.217490060546,20.0,0.0014270399359468473,12.776086007988797,24.52606545097493,19.740476979457203,51.52687613666788,0.0,3.6002651810139032
161,12.075,5.749522294958926,155.26762241518935,30.129703794792363,-,0.010363533133500955,mix,0.9881840983810568,,1844.2418837788282,,0.002365941853327058,,,,,1502.2452486827242,684.9955667497416,20.0,0.0014414705817514383,12.778076689201379,24.808031707634186,19.73955420819006,51.52687613666788,0.0,3.6002651810139032
162,12.15,5.749228299633184,155.25484237409128,30.127337484294344,-,0.010360863676184396,mix,0.9880568210747002,,1857.021924876899,,0.00236631049801872,,,,,1496.8264365499122,697.7756078478124,20.0,0.0014555865302377739,12.780041098058142,25.08458074106286,19.738674900128895,51.52687613666788,0.0,3.6002651810139032
163,12.225,5.748949996318701,155.24206039437027,30.12497081001692,-,0.01035825102643344,mix,0.9879322364239178,,1869.8039045979094,,0.002366674277425318,,,,,1491.5978556178811,710.5575875688228,20.0,0.0014693904173247736,12.781979721011563,25.35573616594721,19.737838866988152,51.52687613666788,0.0,3.6002651810139032
164,12.299999999999999,5.74868732146816,155.2292765013468,30.122603776735275,-,0.010355694924042886,mix,0.9878103330372763,,1882.5877976213815,,0.002367033281643671,,,,,1486.5523134633215,723.3414805922948,20.0,0.0014828847654971512,12.78389302346291,25.621520676451485,19.73704592809201,51.52687613666788,0.0,3.6002651810139032
165,12.375,5.748440214089564,155.21649071989592,30.120236389138313,-,0.010353195118596921,mix,0.9876910999627719,,1895.3735790722421,,0.0023673875969620894,,,,,1481.6830585058456,736.1272620431555,20.0,0.001496071989663704,12.785781450858916,25.881956086840827,19.73629591002876,51.52687613666788,0.0,3.6002651810139032
166,12.45,5.7482086156362024,155.2037030744662,30.117868651832623,-,0.010350751369060175,mix,0.98757452666889,,1908.1612245019642,,0.002367737305689843,,,,,1476.9837474731066,748.9149074728775,20.0,0.001508954402593216,12.787645429707865,26.1370633694015,19.735588646328527,51.52687613666788,0.0,3.6002651810139032
167,12.525,5.747992469903964,155.19091358909768,30.115500569345613,-,0.010348363443395518,mix,0.9874606030269077,,1920.9507098704926,,0.002368082487009815,,,,,1472.4484158319003,761.7043928414059,20.0,0.0015215342199645853,12.789485368522282,26.38686268987516,19.734923977162254,51.52687613666788,0.0,3.6002651810139032
168,12.6,5.747791722935137,155.17812228743898,30.113132146129203,-,0.01034603111820642,mix,0.9873493192943388,,1933.7420115291898,,0.002368423216410065,,,,,1468.0714508724122,774.4956945001031,20.0,0.0015338135650633676,12.791301658694728,26.63137344060077,19.73430174906083,51.52687613666788,0.0,3.6002651810139032
169,12.674999999999999,5.747606322928471,155.16532919276366,30.11076338656278,-,0.010343754178402054,mix,0.987240666099436,,1946.5351062045083,,0.0023687595664227956,,,,,1463.847567170103,787.2887891754217,20.0,0.0015457944731547709,12.793094675311815,26.87061427154215,19.733721814651894,51.52687613666788,0.0,3.6002651810139032
170,12.75,5.747436220154858,155.15253432798576,30.10839429495627,-,0.010341532416883407,mix,0.9871346344266689,,1959.3299709824205,,0.002369091606510665,,,,,1459.7717841828435,800.0836539533339,20.0,0.0015574788955589323,12.79486477791221,27.104603119359894,19.733184032413856,51.52687613666788,0.0,3.6002651810139032
171,12.825,5.747281366878286,155.13973771567456,30.10602487555292,-,0.010339365634248851,mix,0.9870312156031068,,1972.1265832936042,,0.002369419403351003,,,,,1455.8394057688513,812.8802662645176,20.0,0.0015688687034527884,12.796612311192682,27.333357234673347,19.732688266445212,51.52687613666788,0.0,3.6002651810139032
172,12.9,5.747141717281573,155.1269393780689,30.103655132532367,-,0.010337253638517717,mix,0.9869304012856362,,1984.9249208992696,,0.0023697430205515957,,,,,1452.0460014358982,825.678603870183,20.0,0.001579965691419818,12.798337605666632,27.55689320764428,19.732234386248354,51.52687613666788,0.0,3.6002651810139032
173,12.975,5.747017227396798,155.11413933709062,30.101285070012807,-,0.01033519624487068,mix,0.986832183448961,,1997.7249618775386,,0.0023700625195601788,,,,,1448.387389153486,838.478644848452,20.0,0.0015907715807675583,12.800040978278563,27.775226992003297,19.731822266526404,51.52687613666788,0.0,3.6002651810139032
174,13.049999999999999,5.746906391259883,155.10133761435765,30.098914692053825,-,0.010333193275405668,mix,0.986736554374321,,2010.5266846105224,,0.002370377958982317,,,,,1444.8596195787943,851.2803675814357,20.0,0.0016012880226299558,12.801722732978385,27.98837392762684,19.73145178699297,51.52687613666788,0.0,3.6002651810139032
175,13.125,5.746808898435304,155.08853424006526,30.096544002658845,-,0.010331244559463094,mix,0.986643506665378,,2023.3300589029095,,0.0023706893949793084,,,,,1441.4579666833406,864.0837418738229,20.0,0.0016115188949407592,12.803374292385318,28.196348707910676,19.7310850786962,51.52687613666788,0.0,3.6002651810139032
176,13.2,5.746726443027752,155.07572924575803,30.0941730074195,-,0.010329349932759791,mix,0.9865530332072069,,2036.135053210135,,0.00237099523934603,,,,,1438.178729346714,876.8887361810484,20.0,0.0016214661821975461,12.804994307215152,28.399165447757312,19.730715072458835,51.52687613666788,0.0,3.6002651810139032
177,13.275,5.746658987387336,155.06292265221012,30.091801712177414,-,0.010327509236543317,mix,0.9864651271262241,,2048.9416467580595,,0.002371295242085125,,,,,1435.019754982502,889.6953297289729,20.0,0.0016311286377022913,12.806593547923036,28.596837776980188,19.73038636404814,51.52687613666788,0.0,3.6002651810139032
178,13.35,5.746606495826285,155.05011447993977,30.089430120779696,-,0.010325722318278642,mix,0.986379781823277,,2061.749819028395,,0.0023715913977184755,,,,,1431.977890114478,902.5035019993084,20.0,0.001640507658019005,12.808172270325194,28.789378793292844,19.730098850020543,51.52687613666788,0.0,3.6002651810139032
179,13.424999999999999,5.746568934166924,155.03730474921946,30.08705823702593,-,0.010323989031327233,mix,0.9862969909586072,,2074.559549748723,,0.002371883753767179,,,,,1429.0501523725313,915.3132327196363,20.0,0.0016496045815722717,12.809730720332498,28.976801074909993,19.72985243217212,51.52687613666788,0.0,3.6002651810139032
180,13.5,5.74654626969609,155.02449348008582,30.08468606467028,-,0.010322309234776846,mix,0.9862167484439971,,2087.3708188823366,,0.002372172355649127,,,,,1426.2337206143295,928.12450185325,20.0,0.0016584206915344814,12.811269133610743,29.159116696262934,19.729647016381445,51.52687613666788,0.0,3.6002651810139032
181,13.575,5.746538471122185,155.01168069234987,30.082313607423316,-,0.01032068279328108,mix,0.9861390484353676,,2100.1836066182877,,0.002372457246963222,,,,,1423.5259260186538,940.9372895892011,20.0,0.0016669572178020352,12.812787735943314,29.33633724281249,19.729482512484935,51.52687613666788,0.0,3.6002651810139032
182,13.65,5.746545508534741,154.9988664056063,30.079940868953713,-,0.0103191095769081,mix,0.9860638853258001,,2112.9978933618695,,0.002372738469603064,,,,,1420.9242438493905,953.7515763327829,20.0,0.0016752153388515504,12.814286743571492,29.508473825013557,19.729358834159303,51.52687613666788,0.0,3.6002651810139032
183,13.725,5.746567353366214,154.9860506392428,30.07756785289007,-,0.010317589460997926,mix,0.9859912537389559,,2125.8136597253906,,0.002373016063643263,,,,,1418.4262858346442,966.567342696304,20.0,0.0016831961834839412,12.815766363513907,29.675537091481395,19.72927589881099,51.52687613666788,0.0,3.6002651810139032
184,13.799999999999999,5.746603978355997,154.9732334124489,30.07519456282273,-,0.010316122326027848,mix,0.9859211485228705,,2138.6308865192696,,0.0023732900673394397,,,,,1416.0297931108769,979.3845694901829,20.0,0.0016909008324635902,12.817226793866316,29.83753724140633,19.729233627471583,51.52687613666788,0.0,3.6002651810139032
185,13.875,5.746655357516485,154.9604147442248,30.072821002305375,-,0.010314708057485494,mix,0.9858535647441032,,2151.4495547433617,,0.0023735605173555996,,,,,1413.732629686878,992.203237714275,20.0,0.0016983303200590366,12.818668224083023,29.994484036259603,19.72923194469944,51.52687613666788,0.0,3.6002651810139032
186,13.95,5.746721466101138,154.94759465338956,30.07044717485644,-,0.010313346545749162,mix,0.9857884976822208,,2164.2696455786063,,0.0023738274489346622,,,,,1411.5327763867106,1005.0233285495196,20.0,0.001705485635491111,12.820090835241139,30.14638681082941,19.729270778486796,51.52687613666788,0.0,3.6002651810139032
187,14.025,5.74680228057425,154.93477315858925,30.068073083961053,-,0.010312037685974905,mix,0.9857259428245958,,2177.091140378907,,0.002374090895386871,,,,,1409.4283252345933,1017.8448233498202,20.0,0.0017123677242940993,12.82149480028873,30.29325448362319,19.72935006017237,51.52687613666788,0.0,3.6002651810139032
188,14.1,5.7468977785826265,154.921950278305,30.06569873307211,-,0.01031078137799019,mix,0.9856658958615071,,2189.9140206631855,,0.0023743508889424447,,,,,1407.417474248178,1030.6677036340989,20.0,0.0017189774895951207,12.822880284277577,30.43509556667091,19.72946972435865,51.52687613666788,0.0,3.6002651810139032
189,14.174999999999999,5.747007938928775,154.90912603086042,30.06332412561204,-,0.010309577526193669,mix,0.9856083526815219,,2202.738268107758,,0.0023746074600694556,,,,,1405.4985226098956,1043.4919510786713,20.0,0.0017253157933160635,12.824247444581788,30.5719181747586,19.729629708834413,51.52687613666788,0.0,3.6002651810139032
190,14.25,5.747132741545721,154.89630043442932,30.06094926497417,-,0.010308426039460758,mix,0.9855533093671484,,2215.5638645388535,,0.002374860637871734,,,,,1403.669866188696,1056.3175475097669,20.0,0.00173138345730275,12.825596431102761,30.70373003412237,19.72982995450132,51.52687613666788,0.0,3.6002651810139032
191,14.325,5.747272167473349,154.88347350704285,30.058574154523967,-,0.010307326831054833,mix,0.9855007621907456,,2228.3907919253106,,0.0023751104502025555,,,,,1401.9299933871787,1069.144474896224,20.0,0.0017371812643850817,12.826927386461378,30.83053849062854,19.73007040530499,51.52687613666788,0.0,3.6002651810139032
192,14.399999999999999,5.747426198836093,154.8706452665967,30.05619879760053,-,0.010306279818543661,mix,0.985450707610676,,2241.219032371475,,0.0023753569234372662,,,,,1400.2774812913997,1081.9727153423883,20.0,0.0017427099593716907,12.82824044617822,30.952350517464293,19.730351008170235,51.52687613666788,0.0,3.6002651810139032
193,14.475,5.747594818822004,154.85781573085785,30.053823197517943,-,0.0103052849237209,mix,0.985403142267692,,2254.048568110331,,0.0023756000825869705,,,,,1398.7109921025547,1094.8022510812443,20.0,0.0017479702499828454,12.82953573884216,31.069172722361884,19.730671712940016,51.52687613666788,0.0,3.6002651810139032
194,14.549999999999999,5.747778011663188,154.84498491747158,30.051447357566303,-,0.010304342072532459,mix,0.9853580629815455,,2266.8793814966048,,0.002375839951639591,,,,,1397.2292698318402,1107.6330644675181,20.0,0.0017529628077243213,12.830813386268085,31.181011354377222,19.731032472318066,51.52687613666788,0.0,3.6002651810139032
195,14.625,5.747983407589113,154.83215284396792,30.04903556105222,-,0.010303454551709062,mix,0.985315627247903,,2279.7114550002443,,0.0024117965140817432,,,,,1395.8311372413698,1120.4651379711577,20.0,0.0017576882687051491,12.832073503644471,31.287872310241422,19.731433241815374,51.52687613666788,0.0,3.6002651810139032
196,14.7,5.748215482525503,154.81931951460575,30.046567854609236,-,0.010302624942199478,mix,0.9852759588209115,,2292.544784362428,,0.002467706442985218,,,,,1394.5201148692734,1133.2984673333413,20.0,0.0017621289106930177,12.833329362188646,31.389687102635065,19.73190253362029,51.52687613666788,0.0,3.6002651810139032
