step,distance,u,P[kPa],T,rho_g,m_dot,Re,h_g,tau_g,Q_gr,Sigma_Plos_gr,A_recieve_heat,mu_g
65,0.0403,0.06338598795836503,10.13072484974716,121.5665158269029,1.175248144445459,2.9346225500449675e-07,11.477361806524403,58.481224504296605,0.0032912738288549542,7.920799613082599,2.2992909949789464,3.72e-06,1.29810780539416e-05
66,0.04092,0.06431895644649567,10.130696923787402,121.58108326009943,1.1757492641474199,2.979770589276428e-07,11.650803617104314,58.484781288785875,0.0033398487506143054,8.04386692970465,2.3272169547381054,3.72e-06,1.298158791410348e-05
67,0.04154,0.06525178776727836,10.130669008633665,121.59530600228754,1.1762385264786908,3.0249186285078894e-07,11.824242792341018,58.48825391351853,0.0033884172061230456,8.166957338364043,2.3551321084742085,3.72e-06,1.2982085710080062e-05
68,0.04216,0.06618448504047054,10.13064110402138,121.60919710412844,1.1767163803820175,3.0700666677393503e-07,11.99767939392683,58.491645564943994,0.003436979342450679,8.29007030059562,2.3830367207592644,3.72e-06,1.2982571898644495e-05
69,0.04278,0.06711705127207139,10.130613209696284,121.6227689422052,1.177183251611858,3.115214706970811e-07,12.171113481240436,58.494959264928816,0.0034855353013039905,8.41320529802989,2.410931045857069,3.72e-06,1.2983046912977181e-05
70,0.0434,0.0680494893599859,10.130585325413874,121.63603326286966,1.1776395442427157,3.160362746202273e-07,12.344545111465377,58.49819788146226,0.0035340852192940636,8.536361831369705,2.438815328267083,3.72e-06,1.2983511164200437e-05
71,0.04402,0.06898180209933225,10.130557450938905,121.64900122266693,1.1780856420597414,3.205510785433733e-07,12.517974339700835,58.501364138526355,0.0035826292281864723,8.659539419432566,2.4666898032355675,3.72e-06,1.2983965042793342e-05
72,0.04464,0.06991399218742213,10.130529586044908,121.66168342564663,1.1785219098422433,3.250658824665194e-07,12.691401219065428,58.50446062520588,0.0036311674551360684,8.782737598253535,2.494554697232161,3.72e-06,1.2984408919897631e-05
73,0.04526,0.07084606222843574,10.130501730513744,121.67408995784086,1.178948694549725,3.2958068638966556e-07,12.864825800794426,58.50748980410642,0.0036797000229073563,8.90595592024412,2.522410228395529,3.72e-06,1.298484314852443e-05
74,0.04588,0.07177801473781584,10.130473884135192,121.68623041915811,1.1793663264190382,3.340954903128116e-07,13.038248134331031,58.51045401914163,0.0037282270500816434,9.029193953402942,2.5502566069480963,3.72e-06,1.2985268064670534e-05
75,0.0465,0.07270985214640029,10.13044604670655,121.69811395291839,1.1797751199803919,3.386102942359577e-07,13.211668267411985,58.51335550274455,0.003776748651251848,9.152451280574372,2.578094035588947,3.72e-06,1.2985683988352143e-05
76,0.04712,0.07364157680431195,10.130418218032279,121.70974927323306,1.1801753749992165,3.431250981591039e-07,13.385086246148107,58.516196382552586,0.0038252649372058764,9.27572749875162,2.605922709861261,3.72e-06,1.2986091224563155e-05
77,0.04774,0.07457319098462296,10.130390397923644,121.72114469041168,1.180567377350161,3.4763990208224994e-07,13.558502115099984,58.51897868761091,0.003873776015099363,9.399022218421074,2.6337428184961027,3.72e-06,1.2986490064164407e-05
78,0.04836,0.07550469688680883,10.130362586198407,121.73230813456178,1.1809513998289245,3.5215470600539603e-07,13.731915917349198,58.521704354134606,0.0039222819886185,9.52233506294497,2.6615545437325636,3.72e-06,1.2986880784709662e-05
79,0.04898,0.07643609664000778,10.130334782680514,121.74324717753069,1.181327702907055,3.566695099285422e-07,13.905327694565512,58.52437523086589,0.0039707829581336835,9.645665667979683,2.68935806162699,3.72e-06,1.2987263651213572e-05
