step,distance,u,P[kPa],T,rho,m_dot,phase,x,h_in,P_loss_mix,LM_C,LM_X,Delta_P_2p,P_loss_all_phase,Q_release_mix,Delta_T,G_in_mix,G_pipe_mix,R_insu_mix,G_ex_mix
90,13.5,1.3672190386693321,227.2136378907648,41.669498822327284,-,0.0013729347492399352,mix,0.3831571614582981,411.2854085736809,1120.3016439194325,20.0,0.1321010641604572,12.352687853502422,1120.3016439194325,2.1967276964998628,0.001693046446405333,12.748462215270541,103.05375227333576,485.4955599291535,1.1224910551276333
91,13.65,1.3672713775582501,227.20128498321944,41.66795473634562,-,0.0013729014919720138,mix,0.38315252072881295,411.2865339464514,1132.6545514648024,20.0,0.1320986947702166,12.3529075453601,1132.6545514648024,2.2207040409506256,0.0015440859816635566,12.748834679487182,103.05375227333576,485.4955599291535,1.1224910551276333
92,13.799999999999999,1.36732373005125,227.18893178396348,41.66641062290245,-,0.0013728682493708883,mix,0.3831478819897651,411.28547839085496,1145.0077507207461,20.0,0.13209713990780642,12.353199255951608,1145.0077507207461,2.244677212857373,0.0015441134431739556,12.749109075894602,103.05375227333576,485.4955599291535,1.1224910551276333
93,13.95,1.367376096748037,227.17657829293907,41.66486647299547,-,0.0013728350218290542,mix,0.3831432452959976,411.28442332674535,1157.3612417451805,20.0,0.13209558381617525,12.353491024432216,1157.3612417451805,2.2686472121637107,0.0015441499069765996,12.749383563697808,103.05375227333576,485.4955599291535,1.1224910551276333
94,14.1,1.3674284776514172,227.16422451008535,41.663322286617415,-,0.0013728018093462726,mix,0.3831386106475514,411.2833687661576,1169.7150245989033,20.0,0.13209402644620177,12.353782853733787,1169.7150245989033,2.292614038794749,0.0015441863780552012,12.749658146688784,103.05375227333576,485.4955599291535,1.1224910551276333
95,14.25,1.3674808727642203,227.15187043534146,41.661778063760664,-,0.0013727686119223233,mix,0.3831339780444698,411.2823147090868,1182.0690993427706,20.0,0.13209246779784398,12.35407474386904,1182.0690993427706,2.316577692675583,0.001544222856750821,12.749932824882748,103.05375227333576,485.4955599291535,1.1224910551276333
96,14.399999999999999,1.367533282089269,227.13951606864663,41.660233804417715,-,0.0013727354295569778,mix,0.3831293474867953,411.281261155529,1194.4234660376096,20.0,0.13209090787105818,12.354366694850793,1194.4234660376096,2.340538173731291,0.001544259342949772,12.750207598295082,103.05375227333576,485.4955599291535,1.1224910551276333
97,14.549999999999999,1.3675981359478517,227.12716140993993,41.658502295520975,-,0.0013727104362729339,mix,0.38312585966824425,411.28020810548014,1206.7781247443054,20.0,0.13208934666580122,12.354658706691842,1206.7781247443054,2.3644954818869386,0.0017315088967393422,12.750482466941103,103.05375227333576,485.4955599291535,1.1224910551276333
98,14.7,1.3676652251991759,227.11480642797716,41.65673734427713,-,0.0013726869181832032,mix,0.3831225776844038,411.27994734278445,1219.1331067070714,20.0,0.1320869092674702,12.354981962770331,1219.1331067070714,2.38844923244617,0.0017649512438424608,12.750916740160584,103.05375227333576,485.4955599291535,1.1224910551276333
99,14.85,1.3677323328095081,227.1024511171218,41.654972346853924,-,0.0013726634174857895,mix,0.38311929809960277,411.27982840276906,1231.4884175624466,20.0,0.13208431432275483,12.355310855377,1231.4884175624466,2.4123993567030984,0.0017649974232085697,12.751379560335051,103.05375227333576,485.4955599291535,1.1224910551276333
100,15.0,1.367799458835977,227.09009547729798,41.65320730244599,-,0.0013726399342157425,mix,0.3831160209187941,411.2797100401281,1243.8440573862754,20.0,0.13208171787514048,12.355639823815302,1243.8440573862754,2.4363458545628656,0.001765044407932237,12.751842510047927,103.05375227333576,485.4955599291535,1.1224910551276333
